Company,Actual,Predicted,Error
KOTAKBANK,808.8855421740836,772.4825512907018,36.40299088338179
KOTAKBANK,819.1485953498459,778.4333252556999,40.715270094146035
KOTAKBANK,816.3088195946839,780.534566550431,35.77425304425287
KOTAKBANK,812.6719474234787,783.4183060451287,29.25364137835004
KOTAKBANK,786.7153892371148,782.1260539216228,4.589335315492008
KOTAKBANK,767.7836166270981,763.7900745279676,3.9935420991305364
KOTAKBANK,773.4632526830751,749.1177119137351,24.345540769340005
KOTAKBANK,776.4524487888898,752.7674632060734,23.684985582816353
KOTAKBANK,759.9619037260136,754.1257173026515,5.836186423362051
KOTAKBANK,766.8370434966337,742.2695422064071,24.567501290226573
KOTAKBANK,763.3994736113236,746.7172071894338,16.682266421889835
KOTAKBANK,739.4357973744891,743.1512406391721,3.7154432646830173
KOTAKBANK,749.4497790566511,725.6960296760994,23.753749380551653
KOTAKBANK,747.4568971071217,730.5753565812211,16.88154052590062
KOTAKBANK,742.7240032729151,725.3988235240845,17.32517974883058
KOTAKBANK,752.7379285913084,724.2012061681176,28.536722423190895
KOTAKBANK,742.2755731296511,728.5308736015058,13.744699528145247
KOTAKBANK,720.9524549077364,722.825000211229,1.8725453034926431
KOTAKBANK,727.180003158619,708.0348091386641,19.145194019954943
KOTAKBANK,731.3649284341514,709.3308658165529,22.034062617598465
KOTAKBANK,731.7135665250462,711.8601053884177,19.85346113662854
KOTAKBANK,745.9623272360986,712.3442983428808,33.6180288932178
KOTAKBANK,742.5744701947251,722.5113640206569,20.063106174068253
KOTAKBANK,727.2298005482085,720.7471498804816,6.48265066772683
KOTAKBANK,728.3258785749786,711.5348018977379,16.791076677240653
KOTAKBANK,725.1872057547425,709.8360260929485,15.351179661794049
KOTAKBANK,722.1481277136854,705.9972025387224,16.15092517496305
KOTAKBANK,716.5183735929509,704.1374799925943,12.380893600356558
KOTAKBANK,717.0663985153938,699.8246089622594,17.241789553134367
KOTAKBANK,715.7710463846129,699.8687699749853,15.902276409627575
KOTAKBANK,717.2157625022778,699.6290266850942,17.58673581718358
KOTAKBANK,710.5897787709109,700.7393929272134,9.850385843697495
KOTAKBANK,709.1947754971825,695.3073065430835,13.88746895409895
KOTAKBANK,708.497245678434,692.62208024152,15.875165436913903
KOTAKBANK,709.5933800689727,690.2672865335821,19.326093535390555
KOTAKBANK,710.4900430823104,691.83146565887,18.65857742344042
KOTAKBANK,710.8388784463955,693.0138647973054,17.825013649090124
